,NameFilter,RoomModelId,ProjectName,RoomId,RoomName,Name2,Cluster,Label,ClustTotal,ClustRoomTotal,ClustRoomTypePorp
5042,cell safety,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:3787008,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5043,cell safety,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7475314,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5044,cell safety,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2265058,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5045,cell safety,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7479631,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5046,cell safety,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7477028,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5047,cell safety,1316760683,,1316760683:3159645,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5048,cell safety,1316760683,,1316760683:2801662,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5049,cell safety,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7476417,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5050,cell safety,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7461360,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5051,cell safety,1316760683,,1316760683:3159654,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5052,cell safety,1316760683,,1316760683:3159648,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5053,cell safety,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:4574553,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5054,cell safety,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:4239517,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5055,cell safety,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7479490,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5056,cell safety,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2956707,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5057,cell safety,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7434768,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5058,cell safety,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:3853518,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5059,cell safety,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7481204,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5060,cell safety,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7480593,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5061,cell safety,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:3921139,SAFETY CELL,safety cell,37,cell cells isolation,2890,31,0.01
5062,cell seg,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2330600,ADA SEG CELL,ada seg cell,37,cell cells isolation,2890,2,0.0
5063,cell seg,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2287336,SEG CELL,seg cell,37,cell cells isolation,2890,4,0.0
5064,cell seg,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2287333,ADA SEG CELL,ada seg cell,37,cell cells isolation,2890,2,0.0
5065,cell seg,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2287339,SEG CELL,seg cell,37,cell cells isolation,2890,4,0.0
5066,cell seg,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2330603,SEG CELL,seg cell,37,cell cells isolation,2890,4,0.0
5067,cell seg,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2287342,SEG CELL,seg cell,37,cell cells isolation,2890,4,0.0
5068,cell sgl,1282913660,JOINT REGIONAL CONFINEMENT FACILITY,1282913660:3264736,SGL CELL,sgl cell,37,cell cells isolation,2890,13,0.0
5069,cell sgl,1282913660,JOINT REGIONAL CONFINEMENT FACILITY,1282913660:3264743,SGL CELL,sgl cell,37,cell cells isolation,2890,13,0.0
5070,cell sgl,1282913660,JOINT REGIONAL CONFINEMENT FACILITY,1282913660:3264742,SGL CELL,sgl cell,37,cell cells isolation,2890,13,0.0
5071,cell sgl,1282913660,JOINT REGIONAL CONFINEMENT FACILITY,1282913660:3264745,SGL CELL,sgl cell,37,cell cells isolation,2890,13,0.0
5072,cell sgl,1282913660,JOINT REGIONAL CONFINEMENT FACILITY,1282913660:3264746,SGL CELL,sgl cell,37,cell cells isolation,2890,13,0.0
5073,cell sgl,1282913660,JOINT REGIONAL CONFINEMENT FACILITY,1282913660:3264744,SGL CELL,sgl cell,37,cell cells isolation,2890,13,0.0
5074,cell sgl,1282913660,JOINT REGIONAL CONFINEMENT FACILITY,1282913660:3264741,SGL ADA CELL,sgl ada cell,37,cell cells isolation,2890,2,0.0
5075,cell sgl,1282913660,JOINT REGIONAL CONFINEMENT FACILITY,1282913660:3264737,SGL CELL,sgl cell,37,cell cells isolation,2890,13,0.0
5076,cell sgl,1282913660,JOINT REGIONAL CONFINEMENT FACILITY,1282913660:3264734,SGL CELL,sgl cell,37,cell cells isolation,2890,13,0.0
5077,cell sgl,1282913660,JOINT REGIONAL CONFINEMENT FACILITY,1282913660:3264740,SGL ADA CELL,sgl ada cell,37,cell cells isolation,2890,2,0.0
5078,cell sgl,1282913660,JOINT REGIONAL CONFINEMENT FACILITY,1282913660:3264739,SGL CELL,sgl cell,37,cell cells isolation,2890,13,0.0
5079,cell sgl,1282913660,JOINT REGIONAL CONFINEMENT FACILITY,1282913660:3264735,SGL CELL,sgl cell,37,cell cells isolation,2890,13,0.0
5080,cell sgl,1282913660,JOINT REGIONAL CONFINEMENT FACILITY,1282913660:3264748,SGL CELL,sgl cell,37,cell cells isolation,2890,13,0.0
5081,cell sgl,1282913660,JOINT REGIONAL CONFINEMENT FACILITY,1282913660:3264738,SGL CELL,sgl cell,37,cell cells isolation,2890,13,0.0
5082,cell sgl,1282913660,JOINT REGIONAL CONFINEMENT FACILITY,1282913660:3264747,SGL CELL,sgl cell,37,cell cells isolation,2890,13,0.0
5083,cell single,1629769358,,1629769358:3710408,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5084,cell single,1629769358,,1629769358:3717081,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5085,cell single,1343513594,Robert W. Depke Juvenile Justice Center Expansion Phase One,1343513594:2287991,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5086,cell single,1629769358,,1629769358:3710397,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5087,cell single,1629769358,,1629769358:3710581,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5088,cell single,1629769358,,1629769358:3710759,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5089,cell single,1629769358,,1629769358:3714359,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5090,cell single,1629769358,,1629769358:3710748,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5091,cell single,1629769358,,1629769358:3711863,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5092,cell single,1629769358,,1629769358:3712082,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5093,cell single,1629769358,,1629769358:3714206,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5094,cell single,1790801595,SOUTH COUNTY COURT / R.L. ANDERSON RENOVATIONS,1790801595:5934590,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5095,cell single,1790801595,SOUTH COUNTY COURT / R.L. ANDERSON RENOVATIONS,1790801595:4712919,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5096,cell single,1629769358,,1629769358:3715705,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5097,cell single,1629769358,,1629769358:3712897,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5098,cell single,1629769358,,1629769358:3715358,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5099,cell single,1629769358,,1629769358:3715716,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5100,cell single,1629769358,,1629769358:3712093,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5101,cell single,1629769358,,1629769358:3714001,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5102,cell single,1629769358,,1629769358:3714012,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5103,cell single,1629769358,,1629769358:3711622,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5104,cell single,1629769358,,1629769358:3714370,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5105,cell single,1629769358,,1629769358:3717070,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5106,cell single,1790801595,SOUTH COUNTY COURT / R.L. ANDERSON RENOVATIONS,1790801595:4712917,SINGLE CELL (ADA),single cell (ada),37,cell cells isolation,2890,2,0.0
5107,cell single,740797837,,740797837:4914931,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5108,cell single,1629769358,,1629769358:3712908,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5109,cell single,1629769358,,1629769358:3715552,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5110,cell single,1629769358,,1629769358:3713061,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5111,cell single,1629769358,,1629769358:3714195,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5112,cell single,1629769358,,1629769358:3711633,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5113,cell single,1629769358,,1629769358:3713072,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5114,cell single,1629769358,,1629769358:3715347,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5115,cell single,1343513594,Robert W. Depke Juvenile Justice Center Expansion Phase One,1343513594:2287992,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5116,cell single,1629769358,,1629769358:3710592,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5117,cell single,1629769358,,1629769358:3711874,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5118,cell single,1629769358,,1629769358:3715541,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5119,cell single,1894638755,,1894638755:3242769,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5120,cell single,1629769358,,1629769358:3710759,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5121,cell single,1894638755,,1894638755:3776337,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5122,cell single,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2253477,SINGLE          S.U. CELL,single          su cell,37,cell cells isolation,2890,6,0.0
5123,cell single,1447049507,St Charles County Department of Corrections,1447049507:5840255,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5124,cell single,1629769358,,1629769358:3715552,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5125,cell single,1629769358,,1629769358:3712897,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5126,cell single,1629769358,,1629769358:3710397,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5127,cell single,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2253480,SINGLE          S.U. CELL,single          su cell,37,cell cells isolation,2890,6,0.0
5128,cell single,1629769358,,1629769358:3715541,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5129,cell single,1447049507,St Charles County Department of Corrections,1447049507:5847425,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5130,cell single,1343513594,Robert W. Depke Juvenile Justice Center Expansion Phase One,1343513594:2287992,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5131,cell single,1629769358,,1629769358:3712908,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5132,cell single,1894638755,,1894638755:3779791,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5133,cell single,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2253526,SINGLE          S.U. CELL,single          su cell,37,cell cells isolation,2890,6,0.0
5134,cell single,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2253474,SINGLE          S.U. CELL,single          su cell,37,cell cells isolation,2890,6,0.0
5135,cell single,1894638755,,1894638755:3779204,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5136,cell single,1629769358,,1629769358:3714206,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5137,cell single,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2253529,SINGLE          S.U. CELL,single          su cell,37,cell cells isolation,2890,6,0.0
5138,cell single,740797837,Cheatham County Jail Expansion and Renovation,740797837:4914931,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5139,cell single,1894638755,,1894638755:3773536,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5140,cell single,1629769358,,1629769358:3712093,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5141,cell single,1629769358,,1629769358:3713072,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5142,cell single,1629769358,,1629769358:3715347,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5143,cell single,1894638755,,1894638755:3779181,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5144,cell single,1629769358,,1629769358:3715705,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5145,cell single,1629769358,,1629769358:3717070,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5146,cell single,1629769358,,1629769358:3710408,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5147,cell single,1629769358,,1629769358:3710592,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5148,cell single,1629769358,,1629769358:3717081,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5149,cell single,1894638755,,1894638755:3779783,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5150,cell single,1629769358,,1629769358:3715358,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5151,cell single,1629769358,,1629769358:3714359,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5152,cell single,1447049507,St Charles County Department of Corrections,1447049507:5840227,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5153,cell single,1894638755,,1894638755:3779179,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5154,cell single,1629769358,,1629769358:3712082,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5155,cell single,1629769358,,1629769358:3711863,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5156,cell single,1629769358,,1629769358:3714012,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5157,cell single,1894638755,,1894638755:3773750,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5158,cell single,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2253523,SINGLE          S.U. CELL,single          su cell,37,cell cells isolation,2890,6,0.0
5159,cell single,1894638755,,1894638755:3779186,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5160,cell single,1894638755,,1894638755:3773805,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5161,cell single,1629769358,,1629769358:3710581,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5162,cell single,1629769358,,1629769358:3714370,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5163,cell single,1629769358,,1629769358:3711633,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5164,cell single,1447049507,St Charles County Department of Corrections,1447049507:5847414,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5165,cell single,1894638755,,1894638755:3773534,SINGLE CELL ADA,single cell ada,37,cell cells isolation,2890,1,0.0
5166,cell single,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2253471,ADA SINGLE S.U. CELL,ada single su cell,37,cell cells isolation,2890,2,0.0
5167,cell single,1629769358,,1629769358:3711622,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5168,cell single,1447049507,St Charles County Department of Corrections,1447049507:5847432,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5169,cell single,1447049507,St Charles County Department of Corrections,1447049507:5840237,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5170,cell single,1629769358,,1629769358:3715716,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5171,cell single,1343513594,Robert W. Depke Juvenile Justice Center Expansion Phase One,1343513594:2287991,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5172,cell single,1447049507,St Charles County Department of Corrections,1447049507:5840214,SINGLE CELL,single cell,37,cell cells isolation,2890,90,0.03
5173,cell single,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:2253532,ADA SINGLE S.U. CELL,ada single su cell,37,cell cells isolation,2890,2,0.0
