,NameFilter,RoomModelId,ProjectName,RoomId,RoomName,Name2,Cluster,Label,Label2
4367,elevator lobby,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:10899425,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4368,elevator lobby,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2408756,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4369,elevator lobby,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2411410,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4370,elevator lobby,-1930135476,Agility Recovery,-1930135476:4132878,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4371,elevator lobby,-1755606837,BLOCK 38,-1755606837:6213218,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4372,elevator lobby,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2390553,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4373,elevator lobby,324661123,SEA 140 - EMPIRE,324661123:5703645,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4374,elevator lobby,-1755606837,BLOCK 38,-1755606837:9824612,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4375,elevator lobby,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23318601,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4376,elevator lobby,-287322481,BLOCK 38,-287322481:6991381,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4377,elevator lobby,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2411429,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4378,elevator lobby,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23334401,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4379,elevator lobby,1529473299,KU South,1529473299:17829728,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4380,elevator lobby,-287322481,BLOCK 38,-287322481:7309663,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4381,elevator lobby,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2384446,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4382,elevator lobby,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23278281,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4383,elevator lobby,1489367405,Zoll Data Systems,1489367405:2163438,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4384,elevator lobby,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:10876313,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4385,elevator lobby,-1755606837,BLOCK 38,-1755606837:2375852,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4386,elevator lobby,-1755606837,BLOCK 38,-1755606837:9824849,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4387,elevator lobby,-707004497,Wells Fargo Center,-707004497:3098643,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4388,elevator lobby,1489367405,Zoll Data Systems,1489367405:2928524,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4389,elevator lobby,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:10822575,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4390,elevator lobby,-707004497,Wells Fargo Center,-707004497:3519136,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4391,elevator lobby,-1655215001,Great Western Bank Terminal Building Branch,-1655215001:4205820,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4392,elevator lobby,-287322481,BLOCK 38,-287322481:5334063,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4393,elevator lobby,1529473299,KU South,1529473299:17497782,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4394,elevator lobby,-287322481,BLOCK 38,-287322481:10044264,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4395,elevator lobby,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2361272,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4396,elevator lobby,-1755606837,BLOCK 38,-1755606837:4933141,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4397,elevator lobby,-1755606837,BLOCK 38,-1755606837:9824633,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4398,elevator lobby,-287322481,BLOCK 38,-287322481:5416722,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4399,elevator lobby,-287322481,BLOCK 38,-287322481:7007261,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4400,elevator lobby,1529473299,KU South,1529473299:17500491,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4401,elevator lobby,324661123,SEA 140 - EMPIRE,324661123:5694072,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4402,elevator lobby,1910451546,SEA 140 - EMPIRE,1910451546:5694072,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4403,elevator lobby,-287322481,BLOCK 38,-287322481:7330138,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4404,elevator lobby,1529473299,KU South,1529473299:17495330,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4405,elevator lobby,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:10029000,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4407,elevator lobby,-1755606837,BLOCK 38,-1755606837:9824618,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4408,elevator lobby,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23324858,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4409,elevator lobby,-287322481,BLOCK 38,-287322481:5334087,ELEVATOR LOBBY,elevator lobby,a12,elevator elevators lobby,Elevator
4410,elevator service,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:4615501,SERVICE ELEVATOR,service elevator,a12,elevator elevators lobby,Elevator
4411,elevator service,515742391,Cincinnati Marriott Hotel at River Center,515742391:2209524,SERVICE ELEVATOR,service elevator,a12,elevator elevators lobby,Elevator
4412,elevator service,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23273068,SERVICE ELEVATOR,service elevator,a12,elevator elevators lobby,Elevator
4413,elevator service,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23297137,SERVICE ELEVATOR,service elevator,a12,elevator elevators lobby,Elevator
4414,elevator service,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:17996215,SERVICE ELEVATOR,service elevator,a12,elevator elevators lobby,Elevator
4415,elevator vestibule,-1755606837,BLOCK 38,-1755606837:9125860,ELEVATOR VESTIBULE,elevator vestibule,a12,elevator elevators lobby,Elevator
4416,elevators passenger,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:9802157,PASSENGER ELEVATORS,passenger elevators,a12,elevator elevators lobby,Elevator
4417,elevators passenger,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23273079,PASSENGER ELEVATORS,passenger elevators,a12,elevator elevators lobby,Elevator
4418,elevators passenger,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23273078,PASSENGER ELEVATORS,passenger elevators,a12,elevator elevators lobby,Elevator
4419,elevators passenger,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:9802158,PASSENGER ELEVATORS,passenger elevators,a12,elevator elevators lobby,Elevator
4420,emergency storage,-2022551672,DTSS,-2022551672:1975267,EMERGENCY STORAGE,emergency storage,a14,storage gallery,Storage
4421,emergency storage,-2061083730,DTSS,-2061083730:1975267,EMERGENCY STORAGE,emergency storage,a14,storage gallery,Storage
4422,employee lockers,-1245718899,PROJECT SNOWBIRD,-1245718899:3428520,EMPLOYEE LOCKERS,employee lockers,a0,locker lockers armory,Lockers
4423,employee work,-532095894,"2468 Jackson Street          Laramie, WY 82070",-532095894:3336955,EMPLOYEE WORK AREA,employee work area,a29,resource work,Junk
4424,emt,-1476732928,GOOGLE KIRKLAND CLASSIC,-1476732928:2996983,EMT,emt,a-1,storage stor,Junk
4425,emt,-1001538135,KIRKLAND URBAN SOUTH,-1001538135:3771816,EMT,emt,a-1,storage stor,Junk
4426,emt,-287322481,BLOCK 38,-287322481:3638290,EMT,emt,a-1,storage stor,Junk
4427,emt,-1476732928,GOOGLE KIRKLAND CLASSIC,-1476732928:3190278,EMT,emt,a-1,storage stor,Junk
4428,emt vestibule,-287322481,BLOCK 38,-287322481:14666509,EMT VESTIBULE,emt vestibule,a-1,storage stor,Junk
4429,energize,1634878593,USAA COLORADO SPRINGS INTERIORS PROJECT,1634878593:2067086,ENERGIZE,energize,a-1,storage stor,Junk
4430,energize,1669666760,USAA COLORADO SPRINGS INTERIORS PROJECT,1669666760:2067086,ENERGIZE,energize,a-1,storage stor,Junk
4431,energize,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:2067086,ENERGIZE,energize,a-1,storage stor,Junk
4432,energize,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:2067086,ENERGIZE,energize,a-1,storage stor,Junk
4433,entry,194731251,USAA CO3E RENOVATION,194731251:1913029,ENTRY,entry,a-1,storage stor,Junk
4434,entry,1623609429,PINAL COUNTY ATTORNEY'S OFFICE,1623609429:2961578,SOUTH ENTRY,south entry,a-1,storage stor,Junk
4435,entry,1623609429,PINAL COUNTY ATTORNEY'S OFFICE,1623609429:2924571,NORTH ENTRY,north entry,a-1,storage stor,Junk
4436,entry,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:9861524,ENTRY,entry,a-1,storage stor,Junk
4437,entry,-1642606681,LINCOLN HEALTH CENTER,-1642606681:2548991,ENTRY,entry,a-1,storage stor,Junk
4438,entry,-352043833,USAA CO3E RENOVATION,-352043833:1913029,ENTRY,entry,a-1,storage stor,Junk
4439,entry,-1274529740,DLR GROUP - PORTLAND OFFICE REMODEL,-1274529740:5518799,ENTRY,entry,a-1,storage stor,Junk
4440,entry,-707004497,Wells Fargo Center,-707004497:2826552,ENTRY,entry,a-1,storage stor,Junk
4441,entry,2102479884,USAA CO3E RENOVATION,2102479884:1913029,ENTRY,entry,a-1,storage stor,Junk
4442,entry,-707004497,Wells Fargo Center,-707004497:2984335,ENTRY,entry,a-1,storage stor,Junk
4443,entry,2081869010,USAA CO3E RENOVATION,2081869010:1913029,ENTRY,entry,a-1,storage stor,Junk
4444,entry,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23299426,ENTRY,entry,a-1,storage stor,Junk
4445,entry,-1600956486,ANADARKO,-1600956486:4030113,ENTRY,entry,a-1,storage stor,Junk
4446,entry,974626977,THIELE GEOTECH INC,974626977:2808918,ENTRY,entry,a-1,storage stor,Junk
4447,entry,625050301,MGC Law,625050301:4250635,ENTRY,entry,a-1,storage stor,Junk
4448,entry,1623609429,PINAL COUNTY ATTORNEY'S OFFICE,1623609429:9608427,NORTH ENTRY,north entry,a-1,storage stor,Junk
4449,entry,-707004497,Wells Fargo Center,-707004497:3014726,ENTRY,entry,a-1,storage stor,Junk
4450,entry,-1060345763,USAA CO3E RENOVATION,-1060345763:1913029,ENTRY,entry,a-1,storage stor,Junk
4451,entry hallway,-102300159,"STEELHEAD PARTNERS, LLC",-102300159:2365996,ENTRY HALLWAY,entry hallway,a17,corridor vestibule,corridor vestibule
4452,entry holding,1529473299,KU South,1529473299:30953907,HOLDING SPACE ENTRY,holding space entry,a-1,storage stor,Junk
4453,entry lobby,-24536076,Microsoft Redwoods B,-24536076:4405121,ENTRY LOBBY,entry lobby,a11,lobby floor,lobby floor
4454,entry lounge,-24536076,Microsoft Redwoods B,-24536076:4434541,ENTRY LOUNGE,entry lounge,a2,lounge team,lounge team
4455,entry main,-1790933234,1490 CURTIS STREET REPOSITIONING,-1790933234:2502304,MAIN ENTRY,main entry,a-1,storage stor,Junk
4456,entry vestibule,-1755606837,BLOCK 38,-1755606837:6214055,ENTRY VESTIBULE,entry vestibule,a17,corridor vestibule,corridor vestibule
4457,entry water,-1001538135,KIRKLAND URBAN SOUTH,-1001538135:4158557,WATER ENTRY ROOM,water entry room,a17,corridor vestibule,corridor vestibule
4460,equip,515742391,Cincinnati Marriott Hotel at River Center,515742391:1982951,ELECT. EQUIP,elect equip,a19,water equip,Electrical
4461,equip,1634878593,USAA COLORADO SPRINGS INTERIORS PROJECT,1634878593:1703563,EQUIP,equip,a19,water equip,Junk
4462,equip,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:1703563,EQUIP,equip,a19,water equip,Junk
4463,equip,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:1703563,EQUIP,equip,a19,water equip,Junk
4464,equip fire,515742391,Cincinnati Marriott Hotel at River Center,515742391:1758712,FIRE EQUIP ROOM,fire equip room,a19,water equip,Junk
4467,ergo and furniture storage,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:8480167,ERGO AND FURNITURE STORAGE,ergo and furniture storage,a14,storage gallery,Storage
4468,ergo and furniture storage,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23295796,ERGO AND FURNITURE STORAGE,ergo and furniture storage,a14,storage gallery,Storage
4469,ergo testing,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:5177571,ERGO TESTING,ergo testing,a28,test testing exam,Junk
4470,ergo testing,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23295792,ERGO TESTING,ergo testing,a28,test testing exam,Junk
4471,eval fitness,1669666760,USAA COLORADO SPRINGS INTERIORS PROJECT,1669666760:1702926,FITNESS EVAL,fitness eval,a10,fitness yoga,fitness yoga
4472,eval fitness,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:1702926,FITNESS EVAL,fitness eval,a10,fitness yoga,fitness yoga
4473,eval fitness,1634878593,USAA COLORADO SPRINGS INTERIORS PROJECT,1634878593:1702926,FITNESS EVAL,fitness eval,a10,fitness yoga,fitness yoga
4474,eval fitness,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:1702926,FITNESS EVAL,fitness eval,a10,fitness yoga,fitness yoga
4475,event,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:9855525,LARGE EVENT ROOM,large event room,a29,resource work,Junk
4476,event,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23299417,LARGE EVENT ROOM,large event room,a29,resource work,Junk
4477,event storage,-287322481,BLOCK 38,-287322481:5892782,EVENT STORAGE,event storage,a14,storage gallery,Storage
4478,event storage,-287322481,BLOCK 38,-287322481:5396440,EVENT STORAGE,event storage,a14,storage gallery,Storage
4479,event storage,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:4606268,EVENT ROOM STORAGE,event room storage,a14,storage gallery,Storage
4480,event storage,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23299354,EVENT ROOM STORAGE,event room storage,a14,storage gallery,Storage
4481,evtr,-1001538135,KIRKLAND URBAN SOUTH,-1001538135:4501897,EVTR,evtr,a30,cust mpoe,Junk
4482,evtr,-1001538135,KIRKLAND URBAN SOUTH,-1001538135:4501736,EVTR,evtr,a30,cust mpoe,Junk
4483,evtr,-1001538135,KIRKLAND URBAN SOUTH,-1001538135:4502474,EVTR,evtr,a30,cust mpoe,Junk
4484,evtr,-1001538135,KIRKLAND URBAN SOUTH,-1001538135:4502662,EVTR,evtr,a30,cust mpoe,Junk
4485,evtr,-1001538135,KIRKLAND URBAN SOUTH,-1001538135:4501738,EVTR,evtr,a30,cust mpoe,Junk
4486,evtr,-1001538135,KIRKLAND URBAN SOUTH,-1001538135:4502472,EVTR,evtr,a30,cust mpoe,Junk
4487,evtr,-1001538135,KIRKLAND URBAN SOUTH,-1001538135:4501899,EVTR,evtr,a30,cust mpoe,Junk
4488,evtr,-1001538135,KIRKLAND URBAN SOUTH,-1001538135:4501930,EVTR,evtr,a30,cust mpoe,Junk
4489,evtr,-1001538135,KIRKLAND URBAN SOUTH,-1001538135:4501932,EVTR,evtr,a30,cust mpoe,Junk
4490,exam,-449986946,USAA COLORADO SPRINGS INTERIORS PROJECT,-449986946:1983350,EXAM,exam,a28,test testing exam,Junk
4491,exam,319067294,USAA TFLRO - CLINIC RENOVATION,319067294:2396967,EXAM,exam,a28,test testing exam,Junk
4493,exam,-1332337122,USAA TFLRO - TEMP CLINIC SUITE ALTERATION,-1332337122:1909536,EXAM 03,exam,a28,test testing exam,Junk
4494,exam,-1642606681,LINCOLN HEALTH CENTER,-1642606681:2548793,EXAM #2,exam #,a28,test testing exam,Junk
4495,exam,-1600956486,ANADARKO,-1600956486:3850677,LARGE EXAM ROOM,large exam room,a28,test testing exam,Junk
4496,exam,-1642606681,LINCOLN HEALTH CENTER,-1642606681:2548795,EXAM #7,exam #,a28,test testing exam,Junk
4497,exam,736638996,JAYHAWK - NORTH BUILDING,736638996:2057963,EXAM,exam,a28,test testing exam,Junk
4498,exam,328247549,ANADARKO,328247549:2740782,EXAM,exam,a28,test testing exam,Junk
4499,exam,319067294,USAA TFLRO - CLINIC RENOVATION,319067294:2001557,EXAM,exam,a28,test testing exam,Junk
4500,exam,-1642606681,LINCOLN HEALTH CENTER,-1642606681:2548971,EXAM #6 (PROCEDURE),exam # (procedure),a28,test testing exam,Junk
4501,exam,-1332337122,USAA TFLRO - TEMP CLINIC SUITE ALTERATION,-1332337122:1909545,EXAM 02,exam,a28,test testing exam,Junk
4503,exam,-1600956486,ANADARKO,-1600956486:2770303,EXAM ROOM,exam room,a28,test testing exam,Junk
4504,exam,-1642606681,LINCOLN HEALTH CENTER,-1642606681:2548865,EXAM #5,exam #,a28,test testing exam,Junk
4505,exam,-1642606681,LINCOLN HEALTH CENTER,-1642606681:2548866,EXAM #3,exam #,a28,test testing exam,Junk
4506,exam,736638996,JAYHAWK - NORTH BUILDING,736638996:2057961,EXAM,exam,a28,test testing exam,Junk
4507,exam,-1332337122,USAA TFLRO - TEMP CLINIC SUITE ALTERATION,-1332337122:1909551,EXAM 01,exam,a28,test testing exam,Junk
4508,exam,319067294,USAA TFLRO - CLINIC RENOVATION,319067294:2001569,EXAM,exam,a28,test testing exam,Junk
4509,exam,328247549,ANADARKO,328247549:2740943,EXAM,exam,a28,test testing exam,Junk
4510,exam,319067294,USAA TFLRO - CLINIC RENOVATION,319067294:2001563,EXAM,exam,a28,test testing exam,Junk
4511,exam,-1642606681,LINCOLN HEALTH CENTER,-1642606681:2548863,EXAM #4 (PROCEDURE),exam # (procedure),a28,test testing exam,Junk
4512,exam,-1600956486,ANADARKO,-1600956486:4147878,EXAM ROOM,exam room,a28,test testing exam,Junk
4513,exam,-1642606681,LINCOLN HEALTH CENTER,-1642606681:2548794,EXAM #8,exam #,a28,test testing exam,Junk
4514,exam,-1642606681,LINCOLN HEALTH CENTER,-1642606681:2548791,EXAM #1,exam #,a28,test testing exam,Junk
4515,exam medical,1811016300,DLR Library Justice + Civic - Detention,1811016300:2726139,MEDICAL EXAM,medical exam,a-1,storage stor,Junk
4516,exam medical,1811016300,DLR Library Justice + Civic - Detention,1811016300:2652887,MEDICAL EXAM,medical exam,a-1,storage stor,Junk
4517,exam medical,1811016300,DLR Library Justice + Civic - Detention,1811016300:2714788,MEDICAL EXAM,medical exam,a-1,storage stor,Junk
4518,exam medical,1811016300,DLR Library Justice + Civic - Detention,1811016300:2717463,MEDICAL EXAM,medical exam,a-1,storage stor,Junk
4519,exam medical,1811016300,DLR Library Justice + Civic - Detention,1811016300:2653589,MEDICAL EXAM,medical exam,a-1,storage stor,Junk
4520,exam medical,1811016300,DLR Library Justice + Civic - Detention,1811016300:2715651,MEDICAL EXAM,medical exam,a-1,storage stor,Junk
4521,exam medical,1811016300,DLR Library Justice + Civic - Detention,1811016300:2653153,MEDICAL EXAM,medical exam,a-1,storage stor,Junk
4522,exam medical,1811016300,DLR Library Justice + Civic - Detention,1811016300:2653392,MEDICAL EXAM,medical exam,a-1,storage stor,Junk
4523,exam medical,1811016300,DLR Library Justice + Civic - Detention,1811016300:2724742,MEDICAL EXAM,medical exam,a-1,storage stor,Junk
4524,exam medical,1811016300,DLR Library Justice + Civic - Detention,1811016300:2653660,MEDICAL EXAM,medical exam,a-1,storage stor,Junk
4525,exec,974626977,THIELE GEOTECH INC,974626977:2806661,EXEC,exec,a23,office desks desk,Junk
4526,exec,974626977,THIELE GEOTECH INC,974626977:2806664,EXEC,exec,a23,office desks desk,Junk
4527,exec,-1789132710,NEW OFFICE AND WAREHOUSE BUILDING,-1789132710:3118533,EXEC RR,exec rr,a23,office desks desk,Restroom
4528,exec,974626977,THIELE GEOTECH INC,974626977:2806655,EXEC,exec,a23,office desks desk,Junk
4529,exec,-1789132710,NEW OFFICE AND WAREHOUSE BUILDING,-1789132710:3117968,EXEC RR,exec rr,a23,office desks desk,Restroom
4530,exec,974626977,THIELE GEOTECH INC,974626977:2806658,EXEC,exec,a23,office desks desk,Junk
4531,exec office,-943950514,A - INTEGRITY MARKETING SOULTIONS  |  B - ASPEN VIEW HOMES,-943950514:2595182,EXEC OFFICE,exec office,a23,office desks desk,Junk
4532,exec office,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:1703299,EXEC OFFICE,exec office,a23,office desks desk,Junk
4533,exec office,-1789132710,NEW OFFICE AND WAREHOUSE BUILDING,-1789132710:3117969,EXEC OFFICE,exec office,a23,office desks desk,Junk
